pathways	pvals	adjP	ctype	pathType	universe	coefType	direction
GalNAc4ST	0.305033473734015	1	TCGA_PRAD	Functions	glycogene	tumorVnormal	up
GDP-Fuc_Transporter	1	1	TCGA_PRAD	Functions	glycogene	tumorVnormal	up
GlcT	0.561886531402673	1	TCGA_PRAD	Functions	glycogene	tumorVnormal	up
CS4ST	0.238518525675555	1	TCGA_PRAD	Functions	glycogene	tumorVnormal	up
Kinase	0.244703958408262	1	TCGA_PRAD	Functions	glycogene	tumorVnormal	up
Sialidase	1	1	TCGA_PRAD	Functions	glycogene	tumorVnormal	up
Putative_or_Inactive_Glycogenes	1	1	TCGA_PRAD	Functions	glycogene	tumorVnormal	up
Other_GlcNAcT	1	1	TCGA_PRAD	Functions	glycogene	tumorVnormal	up
IdoA_2C_Sulfatase	1	1	TCGA_PRAD	Functions	glycogene	tumorVnormal	up
GlcA_IdoA2ST	1	1	TCGA_PRAD	Functions	glycogene	tumorVnormal	up
Gal6ST	1	1	TCGA_PRAD	Functions	glycogene	tumorVnormal	up
Deacetylase	1	1	TCGA_PRAD	Functions	glycogene	tumorVnormal	up
GalNAc6ST	1	1	TCGA_PRAD	Functions	glycogene	tumorVnormal	up
α1-2_FucosylT	1	1	TCGA_PRAD	Functions	glycogene	tumorVnormal	up
Decarboxylase	1	1	TCGA_PRAD	Functions	glycogene	tumorVnormal	up
XylT	1	1	TCGA_PRAD	Functions	glycogene	tumorVnormal	up
GlcAT3ST	1	1	TCGA_PRAD	Functions	glycogene	tumorVnormal	up
UDP-Gal_Transporter	1	1	TCGA_PRAD	Functions	glycogene	tumorVnormal	up
β3GalNAcT	1	1	TCGA_PRAD	Functions	glycogene	tumorVnormal	up
α1-6_FucosylT	1	1	TCGA_PRAD	Functions	glycogene	tumorVnormal	up
Glucuronidase	1	1	TCGA_PRAD	Functions	glycogene	tumorVnormal	up
β4GlcAT	1	1	TCGA_PRAD	Functions	glycogene	tumorVnormal	up
Glucosidase	1	1	TCGA_PRAD	Functions	glycogene	tumorVnormal	up
Uridylyltransferase	0.238518525675555	1	TCGA_PRAD	Functions	glycogene	tumorVnormal	up
Guanylyltransferase	1	1	TCGA_PRAD	Functions	glycogene	tumorVnormal	up
GlcNAc_6C_Sulfatase	1	1	TCGA_PRAD	Functions	glycogene	tumorVnormal	up
Aminotransferase	1	1	TCGA_PRAD	Functions	glycogene	tumorVnormal	up
Acetylesterase	1	1	TCGA_PRAD	Functions	glycogene	tumorVnormal	up
Synthase	0.305033473734015	1	TCGA_PRAD	Functions	glycogene	tumorVnormal	up
UDP-Xyl_Transporter	1	1	TCGA_PRAD	Functions	glycogene	tumorVnormal	up
UDP-GlcNAc_Transporter	1	1	TCGA_PRAD	Functions	glycogene	tumorVnormal	up
UDP-Glc_Transporter	1	1	TCGA_PRAD	Functions	glycogene	tumorVnormal	up
GDP-Man_Transporter	1	1	TCGA_PRAD	Functions	glycogene	tumorVnormal	up
Oligosaccharyltransferase	1	1	TCGA_PRAD	Functions	glycogene	tumorVnormal	up
CMP-Neu5Ac_Transporter	1	1	TCGA_PRAD	Functions	glycogene	tumorVnormal	up
GDP-Man_Synthesis	1	1	TCGA_PRAD	Functions	glycogene	tumorVnormal	up
Nucleotide_Sugar_Synthesis	1	1	TCGA_PRAD	Functions	glycogene	tumorVnormal	up
Nucleotide_Sugar	1	1	TCGA_PRAD	Functions	glycogene	tumorVnormal	up
donor_synthesis	1	1	TCGA_PRAD	Functions	glycogene	tumorVnormal	up
Pathway	1	1	TCGA_PRAD	Functions	glycogene	tumorVnormal	up
β3GlcNAcT	0.0389736815001732	1	TCGA_PRAD	Functions	glycogene	tumorVnormal	up
α1-4_FucosylT	1	1	TCGA_PRAD	Functions	glycogene	tumorVnormal	up
Dehydrogenase	1	1	TCGA_PRAD	Functions	glycogene	tumorVnormal	up
α3GalNAcT	1	1	TCGA_PRAD	Functions	glycogene	tumorVnormal	up
RibitolT	1	1	TCGA_PRAD	Functions	glycogene	tumorVnormal	up
Endoglycosidase	1	1	TCGA_PRAD	Functions	glycogene	tumorVnormal	up
NAcetylgalactosaminidase	1	1	TCGA_PRAD	Functions	glycogene	tumorVnormal	up
Glycosylation_Regulation	1	1	TCGA_PRAD	Functions	glycogene	tumorVnormal	up
PAPS_Transporter	1	1	TCGA_PRAD	Functions	glycogene	tumorVnormal	up
GalNAc_6C_Sulfatase	1	1	TCGA_PRAD	Functions	glycogene	tumorVnormal	up
Cytidylyltransferase	1	1	TCGA_PRAD	Functions	glycogene	tumorVnormal	up
Fucosidase	1	1	TCGA_PRAD	Functions	glycogene	tumorVnormal	up
Iduronidase	1	1	TCGA_PRAD	Functions	glycogene	tumorVnormal	up
Galactosidase	1	1	TCGA_PRAD	Functions	glycogene	tumorVnormal	up
Dehydratase	0.0865671641791047	1	TCGA_PRAD	Functions	glycogene	tumorVnormal	up
β2GlcNAcT	1	1	TCGA_PRAD	Functions	glycogene	tumorVnormal	up
Phosphatase	1	1	TCGA_PRAD	Functions	glycogene	tumorVnormal	up
NAcetylglucosaminidase	0.749267856117195	1	TCGA_READ	Functions	glycogene	tumorVnormal	up
Glycosidase	0.541401405152706	1	TCGA_READ	Functions	glycogene	tumorVnormal	up
Glycogene	0.556980227352293	1	TCGA_READ	Functions	glycogene	tumorVnormal	up
β3GalT	0.888737008863879	1	TCGA_READ	Functions	glycogene	tumorVnormal	up
GalT	0.877904540928881	1	TCGA_READ	Functions	glycogene	tumorVnormal	up
Glycosyltransferase	0.922404743582075	1	TCGA_READ	Functions	glycogene	tumorVnormal	up
Transferase	0.846489283276375	1	TCGA_READ	Functions	glycogene	tumorVnormal	up
SialylT	0.990528400022032	1	TCGA_READ	Functions	glycogene	tumorVnormal	up
α2-8_SialylT	1	1	TCGA_READ	Functions	glycogene	tumorVnormal	up
FucosylT	0.0535662469054964	1	TCGA_READ	Functions	glycogene	tumorVnormal	up
α1-3_FucosylT	0.443019772647708	1	TCGA_READ	Functions	glycogene	tumorVnormal	up
GlcNAc3ST	0.774615938816893	1	TCGA_READ	Functions	glycogene	tumorVnormal	up
Sulfotransferase	0.754496191208534	1	TCGA_READ	Functions	glycogene	tumorVnormal	up
Modifying_Enzyme	0.605031485585797	1	TCGA_READ	Functions	glycogene	tumorVnormal	up
Acetyltransferase	0.582456708205211	1	TCGA_READ	Functions	glycogene	tumorVnormal	up
Other_Transferases	0.216213678321101	1	TCGA_READ	Functions	glycogene	tumorVnormal	up
UDP-GlcA_Transporter	1	1	TCGA_READ	Functions	glycogene	tumorVnormal	up
Transporter	0.3905019968663	1	TCGA_READ	Functions	glycogene	tumorVnormal	up
UDP-GalNAc_Transporter	1	1	TCGA_READ	Functions	glycogene	tumorVnormal	up
ManT	0.241422191097525	1	TCGA_READ	Functions	glycogene	tumorVnormal	up
α2-6_SialylT	0.970800106132365	1	TCGA_READ	Functions	glycogene	tumorVnormal	up
GalNAcT	0.712599993141064	1	TCGA_READ	Functions	glycogene	tumorVnormal	up
ppGalNAcT	0.996483161451061	1	TCGA_READ	Functions	glycogene	tumorVnormal	up
α2-3_SialylT	0.689207632662325	1	TCGA_READ	Functions	glycogene	tumorVnormal	up
Gal3ST	1	1	TCGA_READ	Functions	glycogene	tumorVnormal	up
β3GlcAT	0.0251088485825706	1	TCGA_READ	Functions	glycogene	tumorVnormal	up
GlcAT	0.80840320961806	1	TCGA_READ	Functions	glycogene	tumorVnormal	up
β4GlcNAcT	0.443019772647708	1	TCGA_READ	Functions	glycogene	tumorVnormal	up
GlcNAcT	0.876499853584201	1	TCGA_READ	Functions	glycogene	tumorVnormal	up
Mannosidase	0.792532861628766	1	TCGA_READ	Functions	glycogene	tumorVnormal	up
β4GalT	0.58172898439748	1	TCGA_READ	Functions	glycogene	tumorVnormal	up
GlcNAc6ST	0.954314041652073	1	TCGA_READ	Functions	glycogene	tumorVnormal	up
β6GlcNAcT	1	1	TCGA_READ	Functions	glycogene	tumorVnormal	up
Glucose_Transporter	0.298950005406617	1	TCGA_READ	Functions	glycogene	tumorVnormal	up
Epimerase	0.896038657113325	1	TCGA_READ	Functions	glycogene	tumorVnormal	up
β4GalNAcT	0.0535662469054964	1	TCGA_READ	Functions	glycogene	tumorVnormal	up
α4GlcNAcT	0.888737008863879	1	TCGA_READ	Functions	glycogene	tumorVnormal	up
GlcNAc_2C_Sulfatase	0.353293413173652	1	TCGA_READ	Functions	glycogene	tumorVnormal	up
Sulfatase	0.118974097181177	1	TCGA_READ	Functions	glycogene	tumorVnormal	up
Glycosylation_Enhancer	0.107207183567295	1	TCGA_READ	Functions	glycogene	tumorVnormal	up
Glycosylation_Regulator	0.252986744510474	1	TCGA_READ	Functions	glycogene	tumorVnormal	up
GalNAc4ST	0.82680760813717	1	TCGA_READ	Functions	glycogene	tumorVnormal	up
GDP-Fuc_Transporter	1	1	TCGA_READ	Functions	glycogene	tumorVnormal	up
GlcT	0.174258354394542	1	TCGA_READ	Functions	glycogene	tumorVnormal	up
CS4ST	0.285648826086024	1	TCGA_READ	Functions	glycogene	tumorVnormal	up
Kinase	0.585796221245951	1	TCGA_READ	Functions	glycogene	tumorVnormal	up
Sialidase	0.285648826086024	1	TCGA_READ	Functions	glycogene	tumorVnormal	up
Putative_or_Inactive_Glycogenes	0.054520183358056	1	TCGA_READ	Functions	glycogene	tumorVnormal	up
Other_GlcNAcT	0.582456708205211	1	TCGA_READ	Functions	glycogene	tumorVnormal	up
IdoA_2C_Sulfatase	1	1	TCGA_READ	Functions	glycogene	tumorVnormal	up
GlcA_IdoA2ST	0.582456708205211	1	TCGA_READ	Functions	glycogene	tumorVnormal	up
Gal6ST	0.353293413173652	1	TCGA_READ	Functions	glycogene	tumorVnormal	up
Deacetylase	0.730860649264805	1	TCGA_READ	Functions	glycogene	tumorVnormal	up
GalNAc6ST	0.582456708205211	1	TCGA_READ	Functions	glycogene	tumorVnormal	up
α1-2_FucosylT	0.582456708205211	1	TCGA_READ	Functions	glycogene	tumorVnormal	up
Decarboxylase	0.353293413173652	1	TCGA_READ	Functions	glycogene	tumorVnormal	up
XylT	0.579090005230336	1	TCGA_READ	Functions	glycogene	tumorVnormal	up
GlcAT3ST	1	1	TCGA_READ	Functions	glycogene	tumorVnormal	up
UDP-Gal_Transporter	0.353293413173652	1	TCGA_READ	Functions	glycogene	tumorVnormal	up
β3GalNAcT	0.582456708205211	1	TCGA_READ	Functions	glycogene	tumorVnormal	up
α1-6_FucosylT	0.353293413173652	1	TCGA_READ	Functions	glycogene	tumorVnormal	up
Glucuronidase	1	1	TCGA_READ	Functions	glycogene	tumorVnormal	up
β4GlcAT	0.582456708205211	1	TCGA_READ	Functions	glycogene	tumorVnormal	up
Glucosidase	0.285648826086024	1	TCGA_READ	Functions	glycogene	tumorVnormal	up
Uridylyltransferase	0.730860649264805	1	TCGA_READ	Functions	glycogene	tumorVnormal	up
Guanylyltransferase	0.582456708205211	1	TCGA_READ	Functions	glycogene	tumorVnormal	up
GlcNAc_6C_Sulfatase	0.285648826086024	1	TCGA_READ	Functions	glycogene	tumorVnormal	up
Aminotransferase	0.582456708205211	1	TCGA_READ	Functions	glycogene	tumorVnormal	up
Acetylesterase	1	1	TCGA_READ	Functions	glycogene	tumorVnormal	up
Synthase	0.82680760813717	1	TCGA_READ	Functions	glycogene	tumorVnormal	up
UDP-Xyl_Transporter	0.353293413173652	1	TCGA_READ	Functions	glycogene	tumorVnormal	up
UDP-GlcNAc_Transporter	0.730860649264805	1	TCGA_READ	Functions	glycogene	tumorVnormal	up
UDP-Glc_Transporter	1	1	TCGA_READ	Functions	glycogene	tumorVnormal	up
GDP-Man_Transporter	1	1	TCGA_READ	Functions	glycogene	tumorVnormal	up
Oligosaccharyltransferase	0.124130118142094	1	TCGA_READ	Functions	glycogene	tumorVnormal	up
CMP-Neu5Ac_Transporter	1	1	TCGA_READ	Functions	glycogene	tumorVnormal	up
GDP-Man_Synthesis	1	1	TCGA_READ	Functions	glycogene	tumorVnormal	up
Nucleotide_Sugar_Synthesis	1	1	TCGA_READ	Functions	glycogene	tumorVnormal	up
Nucleotide_Sugar	1	1	TCGA_READ	Functions	glycogene	tumorVnormal	up
donor_synthesis	1	1	TCGA_READ	Functions	glycogene	tumorVnormal	up
Pathway	0.82680760813717	1	TCGA_READ	Functions	glycogene	tumorVnormal	up
β3GlcNAcT	0.82680760813717	1	TCGA_READ	Functions	glycogene	tumorVnormal	up
α1-4_FucosylT	1	1	TCGA_READ	Functions	glycogene	tumorVnormal	up
Dehydrogenase	1	1	TCGA_READ	Functions	glycogene	tumorVnormal	up
α3GalNAcT	0.353293413173652	1	TCGA_READ	Functions	glycogene	tumorVnormal	up
RibitolT	0.582456708205211	1	TCGA_READ	Functions	glycogene	tumorVnormal	up
Endoglycosidase	0.353293413173652	1	TCGA_READ	Functions	glycogene	tumorVnormal	up
NAcetylgalactosaminidase	0.582456708205211	1	TCGA_READ	Functions	glycogene	tumorVnormal	up
Glycosylation_Regulation	0.582456708205211	1	TCGA_READ	Functions	glycogene	tumorVnormal	up
PAPS_Transporter	0.582456708205211	1	TCGA_READ	Functions	glycogene	tumorVnormal	up
GalNAc_6C_Sulfatase	0.353293413173652	1	TCGA_READ	Functions	glycogene	tumorVnormal	up
Cytidylyltransferase	1	1	TCGA_READ	Functions	glycogene	tumorVnormal	up
Fucosidase	1	1	TCGA_READ	Functions	glycogene	tumorVnormal	up
Iduronidase	0.353293413173652	1	TCGA_READ	Functions	glycogene	tumorVnormal	up
Galactosidase	0.285648826086024	1	TCGA_READ	Functions	glycogene	tumorVnormal	up
Dehydratase	0.353293413173652	1	TCGA_READ	Functions	glycogene	tumorVnormal	up
β2GlcNAcT	0.353293413173652	1	TCGA_READ	Functions	glycogene	tumorVnormal	up
Phosphatase	1	1	TCGA_READ	Functions	glycogene	tumorVnormal	up
NAcetylglucosaminidase	0.416252200613307	1	TCGA_STAD	Functions	glycogene	tumorVnormal	up
Glycosidase	0.664577771022469	1	TCGA_STAD	Functions	glycogene	tumorVnormal	up
Glycogene	0.807844033206531	1	TCGA_STAD	Functions	glycogene	tumorVnormal	up
β3GalT	1	1	TCGA_STAD	Functions	glycogene	tumorVnormal	up
GalT	0.580696439255796	1	TCGA_STAD	Functions	glycogene	tumorVnormal	up
Glycosyltransferase	0.802623545006102	1	TCGA_STAD	Functions	glycogene	tumorVnormal	up
Transferase	0.876231351205619	1	TCGA_STAD	Functions	glycogene	tumorVnormal	up
SialylT	1	1	TCGA_STAD	Functions	glycogene	tumorVnormal	up
α2-8_SialylT	1	1	TCGA_STAD	Functions	glycogene	tumorVnormal	up
FucosylT	0.416252200613307	1	TCGA_STAD	Functions	glycogene	tumorVnormal	up
α1-3_FucosylT	0.234426875507764	1	TCGA_STAD	Functions	glycogene	tumorVnormal	up
GlcNAc3ST	0.312781528574562	1	TCGA_STAD	Functions	glycogene	tumorVnormal	up
Sulfotransferase	0.0315986052192972	1	TCGA_STAD	Functions	glycogene	tumorVnormal	up
Modifying_Enzyme	0.0277988620351747	1	TCGA_STAD	Functions	glycogene	tumorVnormal	up
Acetyltransferase	1	1	TCGA_STAD	Functions	glycogene	tumorVnormal	up
Other_Transferases	1	1	TCGA_STAD	Functions	glycogene	tumorVnormal	up
UDP-GlcA_Transporter	1	1	TCGA_STAD	Functions	glycogene	tumorVnormal	up
Transporter	1	1	TCGA_STAD	Functions	glycogene	tumorVnormal	up
UDP-GalNAc_Transporter	1	1	TCGA_STAD	Functions	glycogene	tumorVnormal	up
ManT	0.276891053183246	1	TCGA_STAD	Functions	glycogene	tumorVnormal	up
α2-6_SialylT	1	1	TCGA_STAD	Functions	glycogene	tumorVnormal	up
GalNAcT	0.48990590271852	1	TCGA_STAD	Functions	glycogene	tumorVnormal	up
ppGalNAcT	0.624995517807831	1	TCGA_STAD	Functions	glycogene	tumorVnormal	up
α2-3_SialylT	1	1	TCGA_STAD	Functions	glycogene	tumorVnormal	up
Gal3ST	0.192155966793469	1	TCGA_STAD	Functions	glycogene	tumorVnormal	up
β3GlcAT	0.349056990409336	1	TCGA_STAD	Functions	glycogene	tumorVnormal	up
GlcAT	0.831772809901433	1	TCGA_STAD	Functions	glycogene	tumorVnormal	up
β4GlcNAcT	1	1	TCGA_STAD	Functions	glycogene	tumorVnormal	up
GlcNAcT	0.67805885582348	1	TCGA_STAD	Functions	glycogene	tumorVnormal	up
Mannosidase	1	1	TCGA_STAD	Functions	glycogene	tumorVnormal	up
β4GalT	1	1	TCGA_STAD	Functions	glycogene	tumorVnormal	up
GlcNAc6ST	0.312781528574562	1	TCGA_STAD	Functions	glycogene	tumorVnormal	up
β6GlcNAcT	1	1	TCGA_STAD	Functions	glycogene	tumorVnormal	up
Glucose_Transporter	1	1	TCGA_STAD	Functions	glycogene	tumorVnormal	up
Epimerase	1	1	TCGA_STAD	Functions	glycogene	tumorVnormal	up
β4GalNAcT	0.383518679152371	1	TCGA_STAD	Functions	glycogene	tumorVnormal	up
α4GlcNAcT	1	1	TCGA_STAD	Functions	glycogene	tumorVnormal	up
GlcNAc_2C_Sulfatase	1	1	TCGA_STAD	Functions	glycogene	tumorVnormal	up
Sulfatase	0.274602724606482	1	TCGA_STAD	Functions	glycogene	tumorVnormal	up
Glycosylation_Enhancer	1	1	TCGA_STAD	Functions	glycogene	tumorVnormal	up
Glycosylation_Regulator	1	1	TCGA_STAD	Functions	glycogene	tumorVnormal	up
GalNAc4ST	1	1	TCGA_STAD	Functions	glycogene	tumorVnormal	up
GDP-Fuc_Transporter	1	1	TCGA_STAD	Functions	glycogene	tumorVnormal	up
GlcT	1	1	TCGA_STAD	Functions	glycogene	tumorVnormal	up
CS4ST	0.147687487901366	1	TCGA_STAD	Functions	glycogene	tumorVnormal	up
Kinase	0.105380591472464	1	TCGA_STAD	Functions	glycogene	tumorVnormal	up
Sialidase	1	1	TCGA_STAD	Functions	glycogene	tumorVnormal	up
Putative_or_Inactive_Glycogenes	1	1	TCGA_STAD	Functions	glycogene	tumorVnormal	up
Other_GlcNAcT	1	1	TCGA_STAD	Functions	glycogene	tumorVnormal	up
IdoA_2C_Sulfatase	1	1	TCGA_STAD	Functions	glycogene	tumorVnormal	up
GlcA_IdoA2ST	1	1	TCGA_STAD	Functions	glycogene	tumorVnormal	up
Gal6ST	0.0517241379310346	1	TCGA_STAD	Functions	glycogene	tumorVnormal	up
Deacetylase	1	1	TCGA_STAD	Functions	glycogene	tumorVnormal	up
GalNAc6ST	1	1	TCGA_STAD	Functions	glycogene	tumorVnormal	up
α1-2_FucosylT	1	1	TCGA_STAD	Functions	glycogene	tumorVnormal	up
Decarboxylase	1	1	TCGA_STAD	Functions	glycogene	tumorVnormal	up
XylT	1	1	TCGA_STAD	Functions	glycogene	tumorVnormal	up
GlcAT3ST	1	1	TCGA_STAD	Functions	glycogene	tumorVnormal	up
UDP-Gal_Transporter	1	1	TCGA_STAD	Functions	glycogene	tumorVnormal	up
β3GalNAcT	1	1	TCGA_STAD	Functions	glycogene	tumorVnormal	up
α1-6_FucosylT	1	1	TCGA_STAD	Functions	glycogene	tumorVnormal	up
Glucuronidase	0.00736774505585907	0.722039015474189	TCGA_STAD	Functions	glycogene	tumorVnormal	up
β4GlcAT	1	1	TCGA_STAD	Functions	glycogene	tumorVnormal	up
Glucosidase	1	1	TCGA_STAD	Functions	glycogene	tumorVnormal	up
Uridylyltransferase	1	1	TCGA_STAD	Functions	glycogene	tumorVnormal	up
Guanylyltransferase	1	1	TCGA_STAD	Functions	glycogene	tumorVnormal	up
GlcNAc_6C_Sulfatase	0.147687487901366	1	TCGA_STAD	Functions	glycogene	tumorVnormal	up
Aminotransferase	1	1	TCGA_STAD	Functions	glycogene	tumorVnormal	up
Acetylesterase	1	1	TCGA_STAD	Functions	glycogene	tumorVnormal	up
Synthase	1	1	TCGA_STAD	Functions	glycogene	tumorVnormal	up
UDP-Xyl_Transporter	1	1	TCGA_STAD	Functions	glycogene	tumorVnormal	up
UDP-GlcNAc_Transporter	1	1	TCGA_STAD	Functions	glycogene	tumorVnormal	up
UDP-Glc_Transporter	1	1	TCGA_STAD	Functions	glycogene	tumorVnormal	up
GDP-Man_Transporter	1	1	TCGA_STAD	Functions	glycogene	tumorVnormal	up
Oligosaccharyltransferase	1	1	TCGA_STAD	Functions	glycogene	tumorVnormal	up
CMP-Neu5Ac_Transporter	1	1	TCGA_STAD	Functions	glycogene	tumorVnormal	up
GDP-Man_Synthesis	1	1	TCGA_STAD	Functions	glycogene	tumorVnormal	up
Nucleotide_Sugar_Synthesis	1	1	TCGA_STAD	Functions	glycogene	tumorVnormal	up
Nucleotide_Sugar	1	1	TCGA_STAD	Functions	glycogene	tumorVnormal	up
donor_synthesis	1	1	TCGA_STAD	Functions	glycogene	tumorVnormal	up
Pathway	1	1	TCGA_STAD	Functions	glycogene	tumorVnormal	up
β3GlcNAcT	0.192155966793469	1	TCGA_STAD	Functions	glycogene	tumorVnormal	up
α1-4_FucosylT	1	1	TCGA_STAD	Functions	glycogene	tumorVnormal	up
Dehydrogenase	1	1	TCGA_STAD	Functions	glycogene	tumorVnormal	up
α3GalNAcT	1	1	TCGA_STAD	Functions	glycogene	tumorVnormal	up
RibitolT	1	1	TCGA_STAD	Functions	glycogene	tumorVnormal	up
Endoglycosidase	1	1	TCGA_STAD	Functions	glycogene	tumorVnormal	up
NAcetylgalactosaminidase	1	1	TCGA_STAD	Functions	glycogene	tumorVnormal	up
Glycosylation_Regulation	1	1	TCGA_STAD	Functions	glycogene	tumorVnormal	up
PAPS_Transporter	1	1	TCGA_STAD	Functions	glycogene	tumorVnormal	up
GalNAc_6C_Sulfatase	1	1	TCGA_STAD	Functions	glycogene	tumorVnormal	up
Cytidylyltransferase	1	1	TCGA_STAD	Functions	glycogene	tumorVnormal	up
Fucosidase	1	1	TCGA_STAD	Functions	glycogene	tumorVnormal	up
Iduronidase	1	1	TCGA_STAD	Functions	glycogene	tumorVnormal	up
Galactosidase	1	1	TCGA_STAD	Functions	glycogene	tumorVnormal	up
Dehydratase	1	1	TCGA_STAD	Functions	glycogene	tumorVnormal	up
β2GlcNAcT	1	1	TCGA_STAD	Functions	glycogene	tumorVnormal	up
Phosphatase	1	1	TCGA_STAD	Functions	glycogene	tumorVnormal	up
NAcetylglucosaminidase	0.778244081368933	1	TCGA_THCA	Functions	glycogene	tumorVnormal	up
Glycosidase	0.968738911444068	1	TCGA_THCA	Functions	glycogene	tumorVnormal	up
Glycogene	0.514947602664257	1	TCGA_THCA	Functions	glycogene	tumorVnormal	up
β3GalT	1	1	TCGA_THCA	Functions	glycogene	tumorVnormal	up
GalT	0.731435293528382	1	TCGA_THCA	Functions	glycogene	tumorVnormal	up
Glycosyltransferase	0.0546412527669355	0.999327655394319	TCGA_THCA	Functions	glycogene	tumorVnormal	up
Transferase	0.150402751279954	1	TCGA_THCA	Functions	glycogene	tumorVnormal	up
SialylT	0.0514430755314627	0.999327655394319	TCGA_THCA	Functions	glycogene	tumorVnormal	up
α2-8_SialylT	0.167663308901167	1	TCGA_THCA	Functions	glycogene	tumorVnormal	up
FucosylT	0.00526034310993579	0.515513624773707	TCGA_THCA	Functions	glycogene	tumorVnormal	up
α1-3_FucosylT	0.0119227344696386	0.58421398901229	TCGA_THCA	Functions	glycogene	tumorVnormal	up
GlcNAc3ST	0.631732212653297	1	TCGA_THCA	Functions	glycogene	tumorVnormal	up
Sulfotransferase	0.122366651680937	0.999327655394319	TCGA_THCA	Functions	glycogene	tumorVnormal	up
Modifying_Enzyme	0.1176298411536	0.999327655394319	TCGA_THCA	Functions	glycogene	tumorVnormal	up
Acetyltransferase	1	1	TCGA_THCA	Functions	glycogene	tumorVnormal	up
Other_Transferases	1	1	TCGA_THCA	Functions	glycogene	tumorVnormal	up
UDP-GlcA_Transporter	1	1	TCGA_THCA	Functions	glycogene	tumorVnormal	up
Transporter	1	1	TCGA_THCA	Functions	glycogene	tumorVnormal	up
UDP-GalNAc_Transporter	1	1	TCGA_THCA	Functions	glycogene	tumorVnormal	up
ManT	0.96703823688936	1	TCGA_THCA	Functions	glycogene	tumorVnormal	up
α2-6_SialylT	0.106367913489077	0.999327655394319	TCGA_THCA	Functions	glycogene	tumorVnormal	up
GalNAcT	0.525332573452756	1	TCGA_THCA	Functions	glycogene	tumorVnormal	up
ppGalNAcT	0.286119517850838	1	TCGA_THCA	Functions	glycogene	tumorVnormal	up
α2-3_SialylT	0.631732212653297	1	TCGA_THCA	Functions	glycogene	tumorVnormal	up
Gal3ST	0.485052397335742	1	TCGA_THCA	Functions	glycogene	tumorVnormal	up
β3GlcAT	0.737240156791867	1	TCGA_THCA	Functions	glycogene	tumorVnormal	up
GlcAT	0.450568743626021	1	TCGA_THCA	Functions	glycogene	tumorVnormal	up
β4GlcNAcT	1	1	TCGA_THCA	Functions	glycogene	tumorVnormal	up
GlcNAcT	0.294777498609216	1	TCGA_THCA	Functions	glycogene	tumorVnormal	up
Mannosidase	0.905904133033703	1	TCGA_THCA	Functions	glycogene	tumorVnormal	up
β4GalT	0.350015124695672	1	TCGA_THCA	Functions	glycogene	tumorVnormal	up
GlcNAc6ST	0.0743210321643291	0.999327655394319	TCGA_THCA	Functions	glycogene	tumorVnormal	up
β6GlcNAcT	0.485052397335742	1	TCGA_THCA	Functions	glycogene	tumorVnormal	up
Glucose_Transporter	1	1	TCGA_THCA	Functions	glycogene	tumorVnormal	up
Epimerase	0.315221632488856	1	TCGA_THCA	Functions	glycogene	tumorVnormal	up
β4GalNAcT	0.778244081368933	1	TCGA_THCA	Functions	glycogene	tumorVnormal	up
α4GlcNAcT	0.564399669444385	1	TCGA_THCA	Functions	glycogene	tumorVnormal	up
GlcNAc_2C_Sulfatase	1	1	TCGA_THCA	Functions	glycogene	tumorVnormal	up
Sulfatase	1	1	TCGA_THCA	Functions	glycogene	tumorVnormal	up
Glycosylation_Enhancer	1	1	TCGA_THCA	Functions	glycogene	tumorVnormal	up
Glycosylation_Regulator	0.812959864157822	1	TCGA_THCA	Functions	glycogene	tumorVnormal	up
GalNAc4ST	1	1	TCGA_THCA	Functions	glycogene	tumorVnormal	up
GDP-Fuc_Transporter	1	1	TCGA_THCA	Functions	glycogene	tumorVnormal	up
GlcT	1	1	TCGA_THCA	Functions	glycogene	tumorVnormal	up
CS4ST	0.0615806582689963	0.999327655394319	TCGA_THCA	Functions	glycogene	tumorVnormal	up
Kinase	0.519210932867222	1	TCGA_THCA	Functions	glycogene	tumorVnormal	up
Sialidase	1	1	TCGA_THCA	Functions	glycogene	tumorVnormal	up
Putative_or_Inactive_Glycogenes	1	1	TCGA_THCA	Functions	glycogene	tumorVnormal	up
Other_GlcNAcT	1	1	TCGA_THCA	Functions	glycogene	tumorVnormal	up
IdoA_2C_Sulfatase	1	1	TCGA_THCA	Functions	glycogene	tumorVnormal	up
GlcA_IdoA2ST	1	1	TCGA_THCA	Functions	glycogene	tumorVnormal	up
Gal6ST	1	1	TCGA_THCA	Functions	glycogene	tumorVnormal	up
Deacetylase	1	1	TCGA_THCA	Functions	glycogene	tumorVnormal	up
GalNAc6ST	0.281592848435595	1	TCGA_THCA	Functions	glycogene	tumorVnormal	up
α1-2_FucosylT	0.0227549776513612	0.743329269944467	TCGA_THCA	Functions	glycogene	tumorVnormal	up
Decarboxylase	1	1	TCGA_THCA	Functions	glycogene	tumorVnormal	up
XylT	1	1	TCGA_THCA	Functions	glycogene	tumorVnormal	up
GlcAT3ST	1	1	TCGA_THCA	Functions	glycogene	tumorVnormal	up
UDP-Gal_Transporter	1	1	TCGA_THCA	Functions	glycogene	tumorVnormal	up
β3GalNAcT	1	1	TCGA_THCA	Functions	glycogene	tumorVnormal	up
α1-6_FucosylT	1	1	TCGA_THCA	Functions	glycogene	tumorVnormal	up
